establecimientocodigo,establecimientoglosa,regioncodigo,regionglosa,comunacodigo,comunaglosa,serviciosaludcodigo,serviciosaludglosa,tipoestablecimiento,dependenciaadministrativa,nivelatencion,tipourgencia,latitud,longitud,nivelcomplejidad,anio,semanaestadistica,ordencausa,causa,numtotal,nummenor1anio,num1a4anios,num5a14anios,num15a64anios,num65omas,fechaatenciontexto,sexopaciente,prioridadtriage,costoatencionclp
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,43,1,influenza y neumonia,152,11,14,25,60,42,2025-10-20,M,C4,100974.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,43,2,infeccion respiratoria aguda alta,99,10,11,21,43,14,2025-10-20,M,C4,77023.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,43,3,bronquitis/bronquiolitis aguda,229,68,62,45,46,8,2025-10-20,F,C3,137246.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,43,4,crisis asmática,116,9,15,33,51,8,2025-10-20,M,C5,51889.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,43,6,covid-19 sospecha/confirmada,100,7,12,26,47,8,2025-10-20,F,C4,85741.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,43,1,influenza y neumonia,110,8,6,20,50,26,2025-10-20,M,C2,95246.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,43,2,infeccion respiratoria aguda alta,127,9,20,21,61,16,2025-10-20,F,C3,0.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,43,3,bronquitis/bronquiolitis aguda,184,68,34,35,41,6,2025-10-20,F,C3,136379.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,43,4,crisis asmática,177,11,19,49,85,13,2025-10-20,M,C2,97056.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,43,5,insuficiencia respiratoria aguda,218,8,9,14,82,105,2025-10-20,F,C2,70799.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,43,6,covid-19 sospecha/confirmada,154,7,27,33,68,19,2025-10-20,M,C3,160214.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,43,1,influenza y neumonia,121,10,13,27,42,29,2025-10-20,M,C5,104464.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,43,2,infeccion respiratoria aguda alta,153,12,18,35,62,26,2025-10-20,F,C3,79787.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,43,3,bronquitis/bronquiolitis aguda,175,51,40,38,37,9,2025-10-20,F,C4,111627.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,43,4,crisis asmática,126,11,14,30,61,10,2025-10-20,F,C4,88895.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,43,5,insuficiencia respiratoria aguda,56,2,3,9,19,23,2025-10-20,M,C3,85677.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,43,6,covid-19 sospecha/confirmada,111,11,13,19,54,14,2025-10-20,F,C2,117352.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,43,1,influenza y neumonia,155,10,6,26,79,34,2025-10-20,M,C3,69150.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,43,2,infeccion respiratoria aguda alta,58,7,4,13,25,9,2025-10-20,F,C4,74072.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,43,3,bronquitis/bronquiolitis aguda,169,58,32,31,41,7,2025-10-20,F,C4,129758.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,43,4,crisis asmática,60,2,7,13,36,2,2025-10-20,F,C3,88472.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,43,5,insuficiencia respiratoria aguda,98,4,2,3,35,54,2025-10-20,M,C3,147269.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,43,6,covid-19 sospecha/confirmada,70,3,6,22,26,13,2025-10-20,F,C4,98429.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,43,1,influenza y neumonia,123,10,15,10,60,28,2025-10-20,M,C2,111477.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,43,2,infeccion respiratoria aguda alta,170,6,17,42,78,27,2025-10-20,F,C5,138943.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,43,3,bronquitis/bronquiolitis aguda,200,61,48,36,53,2,2025-10-20,F,C3,104676.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,43,4,crisis asmática,44,2,9,14,13,6,2025-10-20,M,C4,143329.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,43,5,insuficiencia respiratoria aguda,110,5,3,7,41,54,2025-10-20,F,C2,122427.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,43,6,covid-19 sospecha/confirmada,193,16,24,42,86,25,2025-10-20,F,C2,72940.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,44,1,influenza y neumonia,117,12,10,12,56,27,2025-10-27,M,C4,126064.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,44,2,infeccion respiratoria aguda alta,163,15,18,28,75,27,2025-10-27,M,C2,106926.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,44,3,bronquitis/bronquiolitis aguda,73,20,15,15,15,8,2025-10-27,F,C3,95550.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,44,4,crisis asmática,112,7,21,32,40,12,2025-10-27,M,C3,87855.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,44,5,insuficiencia respiratoria aguda,76,3,2,3,24,44,2025-10-27,F,C4,102768.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,44,6,covid-19 sospecha/confirmada,68,8,5,13,27,15,2025-10-27,F,C1,121758.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,44,1,influenza y neumonia,198,17,22,23,82,54,2025-10-27,M,C5,90094.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,44,2,infeccion respiratoria aguda alta,188,13,23,42,80,30,2025-10-27,F,C4,39527.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,44,3,bronquitis/bronquiolitis aguda,194,60,56,35,37,6,2025-10-27,F,C4,115540.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,44,4,crisis asmática,88,2,11,29,37,9,2025-10-27,M,C3,98137.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,44,5,insuficiencia respiratoria aguda,56,3,4,3,18,28,2025-10-27,M,C2,84615.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,44,6,covid-19 sospecha/confirmada,193,11,31,41,77,33,2025-10-27,F,C3,78446.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,44,1,influenza y neumonia,170,9,15,23,73,50,2025-10-27,F,C3,94057.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,44,2,infeccion respiratoria aguda alta,111,7,20,21,51,12,2025-10-27,M,C2,38015.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,44,3,bronquitis/bronquiolitis aguda,88,30,18,18,18,4,2025-10-27,M,C5,83835.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,44,4,crisis asmática,62,1,7,20,27,7,2025-10-27,F,C4,81776.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,44,5,insuficiencia respiratoria aguda,143,2,3,10,60,68,2025-10-27,F,C4,57924.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,44,6,covid-19 sospecha/confirmada,204,12,25,38,103,26,2025-10-27,M,C4,92712.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,44,2,infeccion respiratoria aguda alta,116,6,15,19,57,19,2025-10-27,F,C2,153059.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,44,3,bronquitis/bronquiolitis aguda,117,30,28,18,36,5,2025-10-27,M,C2,63910.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,44,4,crisis asmática,78,4,12,21,36,5,2025-10-27,F,C4,125307.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,44,5,insuficiencia respiratoria aguda,54,2,1,1,20,30,2025-10-27,M,C3,79385.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,44,6,covid-19 sospecha/confirmada,156,20,17,30,67,22,2025-10-27,M,C3,143676.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,44,1,influenza y neumonia,240,18,31,28,107,56,2025-10-27,M,C3,53179.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,44,2,infeccion respiratoria aguda alta,206,13,20,43,102,28,2025-10-27,F,C5,82960.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,44,3,bronquitis/bronquiolitis aguda,73,27,11,14,14,7,2025-10-27,M,C4,95173.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,44,4,crisis asmática,58,0,7,16,29,6,2025-10-27,F,C1,77653.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,44,5,insuficiencia respiratoria aguda,167,4,9,11,54,89,2025-10-27,F,C3,91434.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,44,6,covid-19 sospecha/confirmada,133,17,18,26,57,15,2025-10-27,F,C3,96580.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,45,1,influenza y neumonia,197,14,22,35,82,44,2025-11-03,F,C3,134805.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,45,2,infeccion respiratoria aguda alta,84,4,7,12,46,15,2025-11-03,F,C5,107514.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,45,3,bronquitis/bronquiolitis aguda,162,47,45,29,35,6,2025-11-03,Desconocido,C1,90147.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,45,4,crisis asmática,106,6,19,32,41,8,2025-03-11,M,C1,97897.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,45,5,insuficiencia respiratoria aguda,102,5,5,12,22,58,2025-11-03,M,C3,127778.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,45,6,covid-19 sospecha/confirmada,210,14,25,36,90,45,2025-03-11,F,C3,126975.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,45,1,influenza y neumonia,210,17,29,24,103,37,2025-03-11,F,C3,118652.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,0.0,alta complejidad,2025,45,2,infeccion respiratoria aguda alta,120,9,17,29,53,12,2025-11-03,M,C4,122600.0
